lat,long,City,State
37.972778,-93.811944,Saint Clair,MO
38.436161,-90.761703,Franklin,MO
44.63,124.05,Newport,OR
30.909226,-94.421811,Tyler,TX
38.394762,-96.016824,Lyon,KS
45.539167,-93.819722,Sherburne,MN
44.73794,-88.439026,Shawano,WI
37.212651,-80.249658,Montgomery,VA
32.916389,-81.0775,Hampton,SC
33.427222,-81.891111,Aiken,SC
44.675919,-94.20567,Sibley,MN
39.58736,-78.219217,Morgan,WV
42.239413,-79.419303,Chautauqua,NY
38.532351,-86.619555,Orange,IN
42.13404,-87.934097,Cook,IL
40.216914,-80.146156,Washington,PA
40.457768,-93.759047,Harrison,MO
28.801307,-81.285044,Seminole,FL
46.411225,-104.571289,Fallon,MT
41.686248,-93.970657,Dallas,IA
30.773303,-89.865329,Washington,LA
38.799396,-123.011725,Sonoma,CA
56.255556,-158.7625,Lake And Peninsula,AK
37.517433,-122.292671,San Mateo,CA
41.066477,-76.244269,Columbia,PA
36.908588,-100.540875,Beaver,OK
37.101358,-82.185632,Dickenson,VA
39.550907,-82.562572,Hocking,OH
37.949992,-76.736517,Richmond,VA
39.068455,-94.886098,Wyandotte,KS
41.846832,-79.56554,Warren,PA
42.1875,-72.336111,Hampden,MA
41.816111,-79.444167,Warren,PA
38.355987,-85.608287,Jefferson,KY
39.225736,-92.831812,Howard,MO
40.028959,-74.883482,Burlington,NJ
33.876806,-101.604591,Hale,TX
37.717644,-76.863059,King And Queen,VA
39.21762,-88.480301,Shelby,IL
41.878333,-91.834444,Benton,IA
32.413333,-83.638333,Houston,GA
41.166389,-87.439167,Newton,IN
42.514643,-72.306241,Franklin,MA
30.846369,-85.689962,Holmes,FL
43.53321,-73.225281,Rutland,VT
40.934293,-82.212587,Ashland,OH
36.712805,-88.308666,Calloway,KY
36.195672,-83.275519,Hamblen,TN
30.246389,-89.611111,Hancock,MS
40.231144,-90.344254,Fulton,IL
36.396084,-119.004986,Tulare,CA
36.138805,-105.385411,Mora,NM
64.846667,-148.016667,Fairbanks North Star,AK
35.982174,-96.752628,Payne,OK
40.195891,-92.433253,Adair,MO
30.208282,-91.825961,Saint Martin,LA
38.766695,-93.727341,Johnson,MO
41.954017,-78.492269,Mckean,PA
38.081288,-78.704405,Albemarle,VA
43.12,77.67,Rochester,NY
46.591263,-99.219056,Logan,ND
36.522014,-87.348997,Montgomery,TN
48.862531,-122.595293,Whatcom,WA
37.644469,-91.878714,Phelps,MO
40.384389,-97.08055,Saline,NE
37.221378,-119.745545,Madera,CA
43.731944,-71.588889,Grafton,NH
31.073269,-91.916177,Avoyelles,LA
34.149142,-114.33928,San Bernardino,CA
41.054447,-74.278968,Passaic,NJ
34.029597,-86.096717,Etowah,AL
43.242047,-94.404366,Kossuth,IA
42.318333,-73.753611,Columbia,NY
39.915562,-75.407226,Delaware,PA
34.939722,-76.8225,Craven,NC
40.650175,-75.01585,Hunterdon,NJ
46.542565,-98.468212,Lamoure,ND
44.157326,-72.484529,Washington,VT
44.896105,-67.224431,Washington,ME
42.569975,-77.710907,Livingston,NY
46.588659,-91.945805,Douglas,WI
44.297394,-84.662747,Roscommon,MI
42.256056,-92.704693,Tama,IA
41.102006,-76.853192,Northumberland,PA
36.174261,-85.49531,Putnam,TN
42.430375,-94.813991,Calhoun,IA
33.887908,-118.351014,Los Angeles,CA
38.576058,-97.67389,Mcpherson,KS
38.511003,-77.903745,Culpeper,VA
44.963582,-96.409448,Lac Qui Parle,MN
47.709121,-91.956951,Saint Louis,MN
40.384917,-105.09164,Larimer,CO
33.186389,-84.211389,Spalding,GA
47.202383,-105.208878,Dawson,MT
43.132585,-72.210879,Cheshire,NH
40.449149,-110.037221,Duchesne,UT
44.887167,-72.952989,Franklin,VT
39.074444,-121.892778,Colusa,CA
33.575,-83.893889,Newton,GA
45.133064,-92.686466,Saint Croix,WI
41.145278,-75.008056,Pike,PA
35.579952,-78.790807,Wake,NC
42.185898,-76.681942,Chemung,NY
35.421111,-105.558333,San Miguel,NM
38.864978,-107.598483,Delta,CO
46.953789,-123.77394,Grays Harbor,WA
42.75,73.8,Albany,NY
42.493725,-93.659444,Hamilton,IA
41.55,-89.353333,Bureau,IL
42.940278,-90.971944,Grant,WI
44.157762,-75.033015,Saint Lawrence,NY
37.961992,-78.695414,Albemarle,VA
42.164454,-71.135536,Norfolk,MA
36.293056,-88.512222,Henry,TN
35.13235,-97.486969,Mcclain,OK
43.139327,-90.706101,Grant,WI
44.560275,-99.22864,Hand,SD
37.6,118.6,Bishop,CA
42.701389,-92.074444,Fayette,IA
37.179479,-94.55502,Jasper,MO
33.8037,-118.1688,Los Angeles,CA
42.943889,-122.105556,Klamath,OR
46.462389,-101.538725,Grant,ND
35.239552,-96.242082,Hughes,OK
39.863333,-85.263056,Henry,IN
40.098799,-79.836584,Fayette,PA
48.5,-113.977778,Flathead,MT
32.646301,-87.331437,Perry,AL
36.265981,-98.506271,Major,OK
39.82234,-97.048368,Washington,KS
35.558455,-88.133413,Decatur,TN
34.451161,-79.886494,Darlington,SC
28.13,94.4,High Island,LA
42.276555,-122.822694,Jackson,OR
39.189917,-80.707617,Doddridge,WV
46.675324,-93.002863,Carlton,MN
47.423526,-123.173932,Mason,WA
26.721404,-98.416147,Starr,TX
32.617608,-86.947531,Dallas,AL
37.701527,-122.078183,Alameda,CA
31.566111,-100.075556,Concho,TX
39.6375,-106.061389,Summit,CO
43.641022,-71.007712,Carroll,NH
36.688327,-110.265229,Navajo,AZ
37.294168,-94.565484,Barton,MO
45.724424,-95.665583,Douglas,MN
43.785361,-70.892717,York,ME
47.312778,-93.381944,Itasca,MN
41.934479,-80.580257,Ashtabula,OH
40.896314,-77.450531,Centre,PA
33.499552,-105.703631,Lincoln,NM
47.720475,-116.935349,Kootenai,ID
46.680595,-90.909516,Bayfield,WI
38.326944,-82.475278,Wayne,WV
39.07896,-101.034952,Logan,KS
44.2,72.57,Montpelier,VT
46.134318,-117.001548,Asotin,WA
42.483418,-91.449001,Delaware,IA
40.824876,-83.297711,Wyandot,OH
39.398929,-91.829377,Monroe,MO
43.4573,-72.987722,Rutland,VT
38.782909,-76.551498,Anne Arundel,MD
44.857578,-69.381084,Somerset,ME
34.138941,-83.781162,Jackson,GA
37.14168,-83.633095,Clay,KY
44.527386,-93.019619,Dakota,MN
33.109286,-81.500304,Allendale,SC
33.737222,-83.514444,Morgan,GA
36.605956,-94.4551,Mcdonald,MO
41.695051,-73.469023,Litchfield,CT
36.25898,-77.931916,Halifax,NC
36.248138,-97.689626,Garfield,OK
43.976125,-91.2497,La Crosse,WI
41.948352,-71.415419,Providence,RI
43.70676,-86.314152,Oceana,MI
34.442937,-117.640262,San Bernardino,CA
46.97,123.97,Hoquiam,WA
44.300878,-69.580587,Kennebec,ME
27.143889,-80.200833,Martin,FL
36.957632,-108.179243,San Juan,NM
40.716667,-74.656944,Somerset,NJ
42.790494,-83.612737,Oakland,MI
40.799722,-75.662222,Carbon,PA
36.395288,-105.584732,Taos,NM
39.067078,-81.061953,Ritchie,WV
31.499966,-92.400536,Grant,LA
42.913258,-71.063914,Rockingham,NH
40.326491,-85.161966,Jay,IN
44.664768,-97.916825,Clark,SD
41.325833,-84.285556,Defiance,OH
38.829615,-79.386577,Pendleton,WV
31.775385,-97.125843,Mclennan,TX
38.509239,-99.065635,Rush,KS
35.590231,-94.344618,Crawford,AR
42.567829,-91.097637,Dubuque,IA
42.283333,-73.344444,Berkshire,MA
40.236097,-79.553884,Westmoreland,PA
37.982142,-89.578487,Perry,IL
41.074318,-85.879207,Kosciusko,IN
37.2725,-83.495556,Perry,KY
35.757778,-81.604444,Burke,NC
35.311502,-94.03368,Franklin,AR
45.777222,-87.815,Dickinson,MI
31.579663,-89.223073,Jones,MS
44.13,87.67,Manitowac,WI
33.2493,-95.90968,Hunt,TX
47.04,-68.59,Aroostook,ME
40.780795,-80.059195,Butler,PA
48.090833,-123.170833,Clallam,WA
40.004615,-93.959747,Daviess,MO
34.614332,-81.509105,Union,SC
36.464057,-81.403886,Ashe,NC
40.18118,-86.978925,Montgomery,IN
32.941297,-81.180719,Hampton,SC
40.347195,-80.115293,Allegheny,PA
41.517833,-74.03598,Orange,NY
38.437226,-99.42338,Rush,KS
37.387885,-89.651939,Cape Girardeau,MO
36.793394,-83.238782,Harlan,KY
42.30407,-77.208345,Steuben,NY
39.370256,-74.555237,Atlantic,NJ
44.47967,-109.432629,Park,WY
33.62971,-91.392781,Desha,AR
43.468065,-88.353901,Washington,WI
46.851139,-100.144063,Burleigh,ND
29.169338,-98.193589,Wilson,TX
37.640278,-87.644167,Webster,KY
36.840734,-83.235294,Harlan,KY
40.358052,-87.057477,Tippecanoe,IN
45.81761,-95.694452,Douglas,MN
33.963056,-90.478333,Sunflower,MS
41.685581,-79.876679,Crawford,PA
41.399403,-80.380344,Mercer,PA
37.284899,-113.658553,Washington,UT
34.250833,-111.254444,Navajo,AZ
38.005713,-89.666458,Randolph,IL
31.973546,-87.577086,Wilcox,AL
40.941389,-76.1425,Luzerne,PA
39.815833,-80.026667,Greene,PA
42.040413,-97.268472,Stanton,NE
38.325389,-80.64438,Nicholas,WV
43.034777,-83.526771,Genesee,MI
39.468849,-85.664407,Shelby,IN
41.409722,-86.4025,Marshall,IN
37.138731,-88.611944,Massac,IL
18.0525,-65.879722,Yabucoa,PR
48.666895,-96.596899,Kittson,MN
41.73,122.53,Montague,CA
37.805278,-89.08,Williamson,IL
37.566904,-89.837552,Cape Girardeau,MO
44.833637,-108.414107,Big Horn,WY
39.647778,-84.527222,Preble,OH
33.886023,-90.730247,Bolivar,MS
32.145958,-106.667626,Dona Ana,NM
42.08,80.18,Erie,PA
34.012137,-78.045551,Brunswick,NC
36.389685,-90.723117,Clay,AR
43.544611,-91.780636,Fillmore,MN
35.43,82.55,Asheville,NC
40.922985,-79.594607,Armstrong,PA
38.098937,-88.863456,Franklin,IL
42.671103,-90.958772,Clayton,IA
30.317693,-96.970159,Lee,TX
37.177552,-87.03934,Muhlenberg,KY
39.933056,-122.052778,Tehama,CA
38.198017,-88.922884,Jefferson,IL
60.890632,-161.199325,Bethel,AK
42.910468,-87.864626,Milwaukee,WI
42.286959,-91.014395,Dubuque,IA
32.791849,-84.823874,Harris,GA
27.701501,-82.435501,Hillsborough,FL
40.643558,-77.568823,Mifflin,PA
42.763798,-96.846569,Clay,SD
40.36576,-77.413823,Perry,PA
43.566687,-91.912957,Fillmore,MN
40.415175,-92.566263,Schuyler,MO
38.329927,-90.971346,Franklin,MO
31.605655,-89.873497,Jefferson Davis,MS
42.350356,-79.299282,Chautauqua,NY
36.119653,-85.902297,Smith,TN
40.048056,-76.211667,Lancaster,PA
29.517331,-98.321673,Bexar,TX
40.71494,-74.364159,Union,NJ
40.038437,-90.147657,Cass,IL
40.30199,-79.344157,Westmoreland,PA
42.785098,-83.729351,Genesee,MI
33.139478,-107.248794,Sierra,NM
43.387587,-103.183215,Fall River,SD
36.531283,-85.846333,Macon,TN
39.469345,-80.525806,Wetzel,WV
39.056325,-82.231186,Meigs,OH
37.470556,-84.750556,Lincoln,KY
43.728333,-74.306111,Hamilton,NY
39.666229,-94.717017,Buchanan,MO
44.590411,-123.272171,Benton,OR
44.07,69.12,Rockland,ME
30.031863,-90.581678,St John The Baptist,LA
42.36,-71.130556,Middlesex,MA
41.062597,-73.962924,Rockland,NY
28.08,97.03,Rockport,TX
30.025955,-91.044351,Assumption,LA
29.483243,-82.880896,Levy,FL
41.868888,-73.331271,Litchfield,CT
38.227222,-120.852222,Calaveras,CA
39.213116,-83.276268,Ross,OH
40.714285,-79.74243,Butler,PA
41.103905,-72.367415,Suffolk,NY
42.456701,-71.374741,Middlesex,MA
39.414479,-84.051136,Warren,OH
35.244917,-81.219449,Gaston,NC
38.40252,-78.632143,Rockingham,VA
41.373056,-93.735556,Warren,IA
30.943692,-81.678313,Camden,GA
41.885882,-80.375273,Erie,PA
39.019583,-74.875642,Cape May,NJ
42.318242,-71.646372,Worcester,MA
40.410556,-75.378611,Bucks,PA
41.8525,-72.644167,Hartford,CT
33.457303,-85.679279,Clay,AL
37.090502,-83.034488,Letcher,KY
37.736944,-81.138056,,WV
37.326871,-86.974624,Ohio,KY
32.957399,-111.534378,Pinal,AZ
43.228602,-78.898159,Niagara,NY
39.857208,-76.877356,York,PA
37.101633,-107.390749,Archuleta,CO
37.049279,-89.040815,Ballard,KY
38.323526,-92.048365,Osage,MO
38.983949,-91.508486,Montgomery,MO
43.764222,-69.316429,Lincoln,ME
34.929916,-103.78176,Quay,NM
39.433333,-85.347778,Decatur,IN
48.454125,-110.97982,Liberty,MT
37.174612,-82.822118,Letcher,KY
42.49658,-76.878597,Schuyler,NY
39.866087,-95.958097,Nemaha,KS
37.247192,-88.84819,Massac,IL
40.795236,-74.487288,Morris,NJ
38.628216,-82.814477,Scioto,OH
38.396696,-92.668594,Morgan,MO
44.376667,-72.028056,Caledonia,VT
45.501944,-94.668611,Stearns,MN
35.110728,-81.186358,York,SC
43.997759,-70.073375,Androscoggin,ME
35.206944,-91.614167,White,AR
39.962486,-91.670415,Lewis,MO
27.829349,-82.135679,Hillsborough,FL
43.566268,-92.014511,Fillmore,MN
40.757938,-78.508036,Clearfield,PA
38.335202,-77.770874,Orange,VA
36.613946,-80.50934,Patrick,VA
43.494707,-91.193015,Vernon,WI
42.196667,-73.438333,Berkshire,MA
44.382797,-72.708006,Washington,VT
44.39432,-95.047447,Redwood,MN
39.887054,-75.372131,Delaware,PA
61.9,147.3,Tahneta Pass,AK
43.732306,-75.366902,Lewis,NY
43.391857,-90.766293,Crawford,WI
47.025894,-108.827059,Fergus,MT
43.563796,-93.936099,Faribault,MN
41.782804,-98.645323,Wheeler,NE
40.991389,-72.476389,Suffolk,NY
37.644691,-81.540209,Wyoming,WV
43.230556,-77.145556,Wayne,NY
40.740556,-80.036667,Butler,PA
47.665847,-92.21011,Saint Louis,MN
38.52,122.82,Santa Rosa,CA
41.566796,-84.153745,Fulton,OH
41.058831,-100.526993,Lincoln,NE
46.41027,-97.313892,Richland,ND
44.08481,-76.123163,Jefferson,NY
40.178333,-74.022222,Monmouth,NJ
42.140586,-71.748416,Worcester,MA
46.668143,-87.892386,Marquette,MI
34.036599,-77.896289,New Hanover,NC
41.449714,-74.121378,Orange,NY
40.722728,-76.11348,Schuylkill,PA
42.10634,-94.232212,Greene,IA
41.716885,-85.826192,Elkhart,IN
41.895506,-85.875546,Cass,MI
41.293333,-73.677222,Westchester,NY
34.95316,-91.900383,Lonoke,AR
32.217722,-88.323419,Choctaw,AL
41.843283,-79.286303,Warren,PA
39.198674,-96.068277,Pottawatomie,KS
35.595703,-84.430424,Monroe,TN
35.229547,-92.357792,Faulkner,AR
32.612926,-82.197856,Emanuel,GA
45.841419,-90.949591,Sawyer,WI
39.359983,-111.582301,Sanpete,UT
42.435296,-72.905767,Hampshire,MA
43.552208,-72.956096,Rutland,VT
40.118356,-77.190807,Cumberland,PA
41.24377,-85.85078,Kosciusko,IN
41.56473,-95.56577,Harrison,IA
36.981057,-76.63682,Isle Of Wight,VA
31.79,98.96,Brownwood,TX
38.332222,-86.824858,Dubois,IN
38.844584,-89.078959,Fayette,IL
44.185769,-112.325852,Clark,ID
34.072613,-81.179617,Lexington,SC
40.195517,-94.404899,Gentry,MO
46.517125,-108.003122,Musselshell,MT
41.44142,-73.933485,Putnam,NY
47.948615,-117.443559,Spokane,WA
35.794033,-104.911587,Mora,NM
29.988611,-91.021944,Assumption,LA
42.956029,-72.854235,Windham,VT
46.155802,-123.79798,Clatsop,OR
42.402037,-74.184926,Greene,NY
39.819519,-77.907259,Franklin,PA
41.777762,-71.670589,Providence,RI
36.79,-121.32,San Benito,CA
35.159262,-105.141041,Guadalupe,NM
36.643611,-93.218333,Taney,MO
43.944667,-71.89013,Grafton,NH
45.902221,-101.939465,Corson,SD
42.344167,-92.673611,Grundy,IA
43.512574,-83.583534,Tuscola,MI
46.307076,-123.657105,Wahkiakum,WA
45.688173,-121.909346,Skamania,WA
58.42835,-135.761542,Skagway Hoonah Angoon,AK
43.500556,-70.386667,York,ME
40.302755,-88.031705,Champaign,IL
38.503044,-90.829184,Franklin,MO
36.587385,-90.691973,Ripley,MO
41.542507,-86.413328,St Joseph,IN
39.935135,-88.854675,Macon,IL
38.193,-103.8555,Crowley,CO
28.737257,-81.883949,Lake,FL
30.986168,-92.058124,Avoyelles,LA
38.462283,-87.498348,Gibson,IN
44.975,-116.861944,Baker,OR
37.298944,-81.911896,Buchanan,VA
36.477391,-82.236181,Sullivan,TN
46.823448,-100.774755,Burleigh,ND
37.279788,-81.229023,Mercer,WV
40.95691,-73.819771,Westchester,NY
39.984313,-75.825299,Chester,PA
31.626871,-88.355872,Washington,AL
39.288333,-80.731667,Doddridge,WV
65.689918,-156.291976,Yukon Koyukuk,AK
35.9609,-83.9189,Knox,TN
43.363889,-71.94,Merrimack,NH
42.07376,-73.979684,Ulster,NY
34.506568,-87.725726,Franklin,AL
43.636552,-71.272858,Carroll,NH
30.189722,-92.5825,Acadia,LA
41.069621,-102.093273,Deuel,NE
38.55,118.63,Hawthorne,NV
38.538786,-91.610315,Gasconade,MO
43.894497,-69.627322,Lincoln,ME
29.990616,-97.408058,Bastrop,TX
44.037785,-69.135937,Knox,ME
31.288519,-92.463349,Rapides,LA
40.299167,-80.1525,Washington,PA
32.530823,-92.643927,Lincoln,LA
33.92813,-79.773101,Florence,SC
41.65158,-74.700748,Sullivan,NY
42.568333,-76.126111,Cortland,NY
47.658357,-117.156801,Spokane,WA
42.140839,-97.308435,Wayne,NE
36.505259,-84.529319,Scott,TN
44.48,88.13,Green Bay,WI
41.910453,-111.934033,Cache,UT
46.276483,-107.307196,Treasure,MT
45.799444,-121.485833,Klickitat,WA
35.454547,-91.907248,Cleburne,AR
40.037486,-96.057477,Pawnee,NE
32.325824,-90.85065,Warren,MS
29.181389,-89.2575,Plaquemines,LA
43.924983,-69.46617,Lincoln,ME
42.401119,-76.315677,Tompkins,NY
42.341983,-71.84142,Worcester,MA
37.521667,-77.962222,Powhatan,VA
48.161166,-105.991929,Valley,MT
38.85,94.9,Olathe,KS
42.737222,-93.369722,Franklin,IA
40.905621,-78.500079,Clearfield,PA
28.009608,-82.696658,Pinellas,FL
41.786286,-92.072049,Iowa,IA
48.598056,-122.943333,San Juan,WA
39.748895,-79.08895,Somerset,PA
38.203726,-79.005872,Augusta,VA
33.634167,-85.187222,Carroll,GA
40.986389,-74.633889,Sussex,NJ
33.526179,-89.065887,Webster,MS
18.4475,-66.298056,Aguadilla,PR
33.302382,-111.696926,Maricopa,AZ
29.483611,-81.573056,Putnam,FL
43.828238,-72.369959,Orange,VT
45.318171,-90.914148,Rusk,WI
44.842523,-122.800718,Marion,OR
44.853913,-110.674366,Park,WY
42.113809,-76.252797,Tioga,NY
30.960245,-85.163874,Jackson,FL
36.980702,-94.132169,Lawrence,MO
41.43,99.65,Broken Bow,NE
42.507785,-94.742338,Calhoun,IA
38.657102,-82.108907,Mason,WV
37.779027,-76.356522,Northumberland,VA
30.387935,-91.43829,Iberville,LA
40.229671,-76.115688,Lancaster,PA
39.388124,-89.078165,Christian,IL
44.086448,-72.430002,Orange,VT
44.096555,-72.107231,Orange,VT
33.273333,-81.247222,Barnwell,SC
38.176401,-89.582064,Randolph,IL
40.4208,-74.552921,Middlesex,NJ
36.952556,-105.501586,Taos,NM
40.849319,-74.040502,Bergen,NJ
44.470833,-91.675833,Buffalo,WI
45.430403,-67.747253,Washington,ME
37.388542,-79.817178,Botetourt,VA
33.830833,-84.649722,Cobb,GA
40.098611,-80.977222,Belmont,OH
37.509129,-94.856913,Crawford,KS
41.90251,-93.530538,Story,IA
40.704964,-96.399903,Otoe,NE
40.153197,-91.21301,Adams,IL
40.674184,-73.705738,Nassau,NY
43.495833,-89.308333,Columbia,WI
33.6025,-80.264722,Clarendon,SC
30.544374,-88.180748,Mobile,AL
39.416545,-96.411402,Pottawatomie,KS
45.877146,-112.124535,Jefferson,MT
43.477883,-97.218167,Turner,SD
42.575694,-71.290217,Middlesex,MA
45.560248,-96.420925,Big Stone,MN
40.967386,-74.965097,Warren,NJ
39.485,-77.240556,Frederick,MD
38.477687,-81.356039,Kanawha,WV
34.322303,-78.826683,Columbus,NC
41.746944,-79.0675,Warren,PA
39.338295,-82.222513,Athens,OH
42.752924,-84.737314,Eaton,MI
37.824167,-82.059722,Logan,WV
42.75413,-83.520022,Oakland,MI
41.400279,-95.010123,Cass,IA
40.89148,-74.011928,Bergen,NJ
41.808934,-85.426357,Saint Joseph,MI
43.715962,-92.726764,Mower,MN
45.298646,-122.769886,Clackamas,OR
41.550865,-90.494201,Scott,IA
44.145,-68.452222,Hancock,ME
41.92,-88.688611,Dekalb,IL
31.664143,-86.170972,Crenshaw,AL
46.739267,-96.860941,Cass,ND
38.725928,-90.386418,Saint Louis,MO
44.796658,-70.121953,Franklin,ME
38.046389,-80.9925,Fayette,WV
35.0073697,-80.9450759,Lancaster,SC
37.08093,-97.179504,Sumner,KS
40.705278,-79.158056,Indiana,PA
38.269846,-121.29383,Sacramento,CA
32.356423,-92.708532,Jackson,LA
37.150833,-77.744444,Dinwiddie,VA
41.989573,-80.317756,Erie,PA
39.971232,-86.124545,Hamilton,IN
35.898257,-77.542067,Edgecombe,NC
36.130367,-109.603693,Apache,AZ
43.879722,-75.445833,Lewis,NY
34.505278,-112.684722,Yavapai,AZ
37.401429,-75.908241,Northampton,VA
46.0039,-95.578769,Douglas,MN
37.870297,-82.809987,Johnson,KY
42.984016,-71.121836,Rockingham,NH
38.107347,-102.933145,Bent,CO
33.741389,-89.79,Grenada,MS
44.92383,-89.432845,Marathon,WI
34.170556,-118.836667,Ventura,CA
39.512222,-106.3675,Eagle,CO
41.946705,-99.829196,Blaine,NE
40.826247,-115.724679,Elko,NV
38.492062,-85.252021,Henry,KY
41.702601,-71.447591,Kent,RI
43.605134,-91.134999,Vernon,WI
30.02,-84.979167,Liberty,FL
44.502633,-93.334418,Rice,MN
46.204763,-85.786466,Mackinac,MI
39.646389,-91.268056,Ralls,MO
34.231328,-119.046361,Ventura,CA
37.464283,-82.798012,Floyd,KY
34.0243,-84.1484,Fulton,GA
48.187988,-116.927382,Bonner,ID
39.174324,-97.208662,Clay,KS
44.2823,-68.326471,Hancock,ME
44.609853,-91.669576,Buffalo,WI
34.734722,-91.104444,Monroe,AR
42.993056,-76.456389,Onondaga,NY
40.2775,-76.585556,Lebanon,PA
45.074247,-121.228164,Wasco,OR
33.8858,-117.2211,Riverside,CA
36.86896,-103.839925,Union,NM
43.508851,-93.482441,Freeborn,MN
47.104774,-97.209737,Cass,ND
41.761668,-72.067979,Windham,CT
41.10156,-76.38097,Columbia,PA
42.968405,-93.408787,Cerro Gordo,IA
35.378561,-104.205231,San Miguel,NM
43.733857,-95.968178,Nobles,MN
29.181049,-95.446661,Brazoria,TX
39.069444,-78.038056,Clarke,VA
41.445057,-102.345699,Garden,NE
42.096744,-71.549882,Worcester,MA
41.992685,-91.977888,Benton,IA
35.351944,-75.510833,Dare,NC
42.78,71.52,Nashua,NH
39.304819,-96.059325,Pottawatomie,KS
36.9725,-94.848611,Ottawa,OK
42.886944,-77.096389,Ontario,NY
42.064756,-72.431823,Hampden,MA
40.508889,-75.4475,Lehigh,PA
39.0061,-77.4288,Loudoun,VA
33.269722,-90.879722,Washington,MS
40.346233,-120.352156,Lassen,CA
42.23,83.53,Ypsilanti,MI
41.068915,-111.523092,Morgan,UT
37.773889,-89.026389,Williamson,IL
35.940836,-93.267776,Newton,AR
34.1462,-118.8013,Los Angeles,CA
38.735979,-81.09614,Calhoun,WV
34.357324,-85.558893,Cherokee,AL
39.591667,-89.423889,Christian,IL
43.669538,-92.978374,Mower,MN
35.87128,-80.09128,Davidson,NC
37.52,122.25,San Carlos,CA
40.292178,-76.943208,Cumberland,PA
37.796498,-82.744177,Johnson,KY
45.67261,-88.490847,Forest,WI
34.358889,-90.274167,Quitman,MS
35.972215,-83.617111,Sevier,TN
38.805737,-75.405588,Sussex,DE
42.502755,-83.188683,Oakland,MI
35.421337,-89.8216,Tipton,TN
41.919444,-73.951667,Dutchess,NY
47.006111,-117.355,Whitman,WA
33.284459,-84.591779,Coweta,GA
45.186773,-91.879024,Dunn,WI
39.096357,-79.789577,Randolph,WV
48.448802,-98.853903,Ramsey,ND
38.262967,-81.86814,Lincoln,WV
36.129093,-91.809592,Izard,AR
35.261234,-84.602366,Polk,TN
33.522077,-95.365351,Lamar,TX
48.340556,-122.341667,Skagit,WA
42.363093,-88.158749,Lake,IL
36.257743,-82.189144,Carter,TN
31.138758,-85.918224,Geneva,AL
41.746389,-75.898611,Susquehanna,PA
33.553126,-84.400348,Clayton,GA
21.923017,-159.538115,Kauai,HI
38.82,76.87,Andrews AFB,MD
36.863639,-93.275447,Christian,MO
41.755553,-72.75322,Hartford,CT
37.358348,-96.66388,Cowley,KS
41.347901,-96.956282,Butler,NE
48.321709,-99.550489,Benson,ND
41.79618,-74.748397,Sullivan,NY
47.543069,-116.125281,Shoshone,ID
40.769444,-74.020833,Hudson,NJ
42.35199,-111.31946,Bear Lake,ID
36.773633,-81.408443,Smyth,VA
40.047492,-85.21085,Randolph,IN
43.059444,-85.262778,Ionia,MI
38.814584,-105.57835,Park,CO
47.931802,-97.021262,Polk,MN
35.413611,-89.819722,Tipton,TN
31.146552,-90.116918,Walthall,MS
44.494625,-103.864962,Lawrence,SD
30.799056,-97.426302,Bell,TX
38.226111,-121.423611,San Joaquin,CA
41.8392,-87.9554,Dupage,IL
43.225145,-87.959357,Ozaukee,WI
43.504159,-74.36667,Hamilton,NY
37.53,-81.888333,Mcdowell,WV
34.233889,-117.195556,San Bernardino,CA
41.318708,-81.934398,Lorain,OH
41.788889,-112.148056,Box Elder,UT
45.886172,-123.95887,Clatsop,OR
42.376081,-86.054052,Van Buren,MI
37.259333,-86.978197,Muhlenberg,KY
37.277778,-81.626944,Mcdowell,WV
41.33,-82.360833,Erie,OH
36.809344,-83.589183,Bell,KY
29.588827,-81.5921,Putnam,FL
44.824199,-68.791839,Penobscot,ME
43.257339,-72.40638,Sullivan,NH
30.932394,-91.740252,Pointe Coupee,LA
44.448127,-95.779454,Lyon,MN
38.718595,-93.985571,Johnson,MO
45.10309,-96.81059,Grant,SD
30.524748,-90.855708,Livingston,LA
40.989238,-84.584455,Van Wert,OH
35.617889,-118.441256,Kern,CA
35.475439,-120.663838,San Luis Obispo,CA
41.468889,-79.691111,Venango,PA
41.098611,-79.446944,Clarion,PA
43.234269,-88.231147,Washington,WI
42.46302,-83.288048,Oakland,MI
36.177778,-94.233333,Washington,AR
41.099534,-81.202642,Portage,OH
43.349281,-73.404946,Washington,NY
60.2,154.3,Pt Alsworth,AK
38.756451,-83.35268,Adams,OH
41.000135,-83.806951,Hancock,OH
34.945556,-111.639444,Coconino,AZ
43.927989,-82.752893,Huron,MI
39.343639,-98.464391,Mitchell,KS
39.756186,-98.446222,Jewell,KS
31.041445,-85.884748,Geneva,AL
31.22,92.95,Claiborne R,LA
38.64151,-119.512164,Mono,CA
32.418956,-99.82214,Taylor,TX
30.477222,-84.021944,Jefferson,FL
39.662593,-80.647251,,WV
44.469512,-72.692282,Lamoille,VT
43.104722,-84.691944,Clinton,MI
37.643056,-78.809167,Nelson,VA
42.88239,-74.583522,Montgomery,NY
40.74387,-88.884044,Mclean,IL
39.100726,-104.85416,El Paso,CO
41.672653,-72.864373,Hartford,CT
33.502545,-80.859282,Orangeburg,SC
40.848941,-80.620855,Columbiana,OH
41.383238,-95.344528,Pottawattamie,IA
42.79501,-76.214105,Cortland,NY
42.123509,-90.97305,Jones,IA
43.934157,-100.935054,Jones,SD
39.649937,-76.677591,Baltimore,MD
